BEGIN HISTO1D ATLAS_2010_I882098_d17-x01-y01
0.5 0.04979532 0.0002708829
1.5 0.06300452 0.0003047005
2.5 0.07190054 0.0003255018
3.5 0.0738604 0.0003299082
4.5 0.0685894 0.0003179185
5.5 0.0601325 0.0002976747
6.5 0.05112302 0.0002744704
7.5 0.04328061 0.0002525422
8.5 0.0372006 0.0002341328
9.5 0.03338697 0.0002218073
10.5 0.02941419 0.0002081928
11.5 0.02692973 0.0001992064
12.5 0.02434801 0.0001894171
13.5 0.02276981 0.0001831753
14.5 0.02069205 0.000174618
15.5 0.01916837 0.000168066
16.5 0.01802339 0.0001629692
17.5 0.01672369 0.0001569833
18.5 0.01579386 0.0001525568
19.5 0.0147712 0.000147535
20.5 0.0139121 0.0001431804
21.5 0.01301174 0.0001384698
22.5 0.01245767 0.0001354895
23.5 0.0118034 0.0001318836
24.5 0.01101798 0.0001274202
25.5 0.01053317 0.0001245853
26.5 0.01016183 0.0001223695
27.5 0.009604814 0.0001189684
28.5 0.008859181 0.0001142573
29.5 0.008723612 0.0001133797
30.5 0.00814302 0.0001095418
31.5 0.007388054 6.024094e-05
34.5 0.005918794 4.176562e-05
39.5 0.003799634 2.366237e-05
49.5 0.001892965 1.670162e-05
59.5 0.0007944086 1.081955e-05
69.5 0.0002954534 6.598296e-06
79.5 5.93854e-05 2.091761e-06
99.5 4.210237e-06 5.435393e-07
120.5 0 0
END

BEGIN HISTO1D ATLAS_2010_I882098_d10-x01-y01
0.5 1.782393 0.001238504
0.6 1.183302 0.0009273861
0.7 0.7892337 0.0007046477
0.8 0.5324163 0.0005433857
0.9 0.3633466 0.00042443
1.0 0.2524661 0.0003364209
1.1 0.1795151 0.0002710015
1.2 0.129838 0.0002210177
1.3 0.09580209 0.0001826528
1.4 0.07208698 0.0001528547
1.5 0.05527131 0.0001294422
1.6 0.04250696 0.0001100135
1.7 0.03312301 9.429006e-05
1.8 0.02600392 8.125271e-05
1.9 0.02060485 7.044558e-05
2.0 0.01639358 6.12786e-05
2.1 0.0132064 5.370624e-05
2.2 0.0106791 4.72062e-05
2.3 0.008610222 4.147565e-05
2.4 0.007083537 3.684304e-05
2.5 0.004972755 1.889471e-05
2.75 0.003127506 1.431417e-05
3.0 0.001971903 1.09002e-05
3.25 0.001282988 8.458029e-06
3.5 0.000714337 4.248706e-06
4.0 0.0003352786 2.731735e-06
4.5 0.0001730889 1.85433e-06
5.0 7.413698e-05 8.033475e-07
6.0 2.630836e-05 4.384621e-07
7.0 1.062937e-05 2.592099e-07
8.0 4.825493e-06 1.638787e-07
9.0 2.626198e-06 1.143421e-07
10.0 6.220612e-07 2.263293e-08
15.0 6.214612e-08 5.892868e-09
20.0 1.061632e-08 1.479101e-09
30.0 6.782205e-10 2.170957e-10
50.0 0 0
END

BEGIN HISTO1D L3_2004_I652683_d59-x01-y02
1.0 3.707752e-05 6.885123e-06
3.0 0.0004231952 2.326091e-05
5.0 0.003145197 6.341329e-05
7.0 0.01368416 0.0001322713
9.0 0.03887387 0.0002229386
11.0 0.07677093 0.0003132959
13.0 0.1148419 0.0003831832
15.0 0.1375781 0.0004194025
17.0 0.1402809 0.0004235022
19.0 0.1252402 0.000400155
21.0 0.1032507 0.0003633313
23.0 0.07897768 0.0003177668
25.0 0.05798925 0.000272289
27.0 0.04034674 0.0002271227
29.0 0.02728522 0.0001867756
31.0 0.01691374 0.0001470538
33.0 0.0104418 0.0001155431
35.0 0.006240531 8.932379e-05
37.0 0.003512136 6.701038e-05
39.0 0.002041821 5.109344e-05
41.0 0.001062463 3.685643e-05
43.0 0.0005548843 2.66353e-05
45.0 0.0002442002 1.766971e-05
47.0 0.0001278535 1.278535e-05
49.0 7.543358e-05 9.820616e-06
51.0 4.219167e-05 7.344626e-06
53.0 7.671212e-06 3.131759e-06
55.0 5.114141e-06 2.557071e-06
57.0 0 0
END

BEGIN HISTO1D L3_2004_I652683_d65-x01-y02
0.0 0.01444745 0.0003039044
0.2 0.08749017 0.0007478612
0.4 0.2364267 0.00122939
0.6 0.4769256 0.00174609
0.8 0.8057521 0.002269562
1.0 1.211137 0.002782518
1.2 1.662761 0.00326029
1.4 2.152983 0.003709896
1.6 2.636743 0.004105587
1.8 3.120131 0.004466093
2.0 3.592659 0.004792359
2.2 4.035403 0.005079077
2.4 4.471939 0.005346743
2.6 4.901777 0.00559781
2.8 5.280933 0.005810275
3.0 5.630164 0.005999318
3.2 5.899788 0.00614129
3.4 6.053238 0.006220643
3.6 6.1092 0.006249331
3.8 6.014473 0.006200692
4.0 5.724763 0.006049509
4.2 5.296678 0.00581893
4.4 4.70469 0.005484119
4.6 4.02605 0.005073188
4.8 3.319493 0.004606566
5.0 2.634627 0.004103939
5.2 1.998913 0.00357469
5.4 1.457434 0.003052361
5.6 1.020508 0.002554168
5.8 0.6857808 0.002093794
6.0 0.4547047 0.001704928
6.2 0.2940312 0.001371002
6.4 0.1894406 0.001100469
6.6 0.1230654 0.0008869709
6.8 0.08265092 0.0007268841
7.0 0.05844185 0.0006112281
7.2 0.04222363 0.0005195402
7.4 0.03126658 0.0004470762
7.6 0.02467573 0.00039717
7.8 0.01926753 0.0003509574
8.0 0 0
END

BEGIN HISTO1D ALEPH_1996_I428072_d17-x01-y01
0.2 0.04753 0.00068942
0.3 0.09305 0.0009646243
0.4 0.15703 0.001253116
0.5 0.24014 0.001549645
0.6 0.34696 0.001862686
0.7 0.48071 0.00219251
0.8 0.63096 0.002511892
0.9 0.79812 0.002825102
1.0 0.98945 0.003145552
1.1 1.20273 0.00346804
1.2 1.42436 0.003774069
1.3 1.65962 0.004073843
1.4 1.91915 0.00438081
1.5 2.19215 0.00468204
1.6 2.4541 0.004953887
1.7 2.73951 0.005234033
1.8 3.02411 0.005499191
1.9 3.30509 0.005748991
2.0 3.58266 0.005985533
2.1 3.8541 0.00620814
2.2 4.1188 0.006417788
2.3 4.38466 0.006621677
2.4 4.63513 0.006808179
2.5 4.86833 0.006977342
2.6 5.10671 0.007146125
2.7 5.32968 0.007300466
2.8 5.51319 0.007425086
2.9 5.70985 0.007556355
3.0 5.87625 0.00766567
3.1 6.04264 0.007773442
3.2 6.17367 0.007857271
3.3 6.30148 0.007938186
3.4 6.36156 0.007975939
3.5 6.4088 0.008005498
3.6 6.43449 0.008021527
3.7 6.42086 0.008013027
3.8 6.35456 0.007971549
3.9 6.23722 0.007897607
4.0 6.05378 0.007780604
4.1 5.85843 0.007654038
4.2 5.60731 0.007488197
4.3 5.32656 0.007298329
4.4 5.0004 0.007071351
4.5 4.65522 0.006822917
4.6 4.30556 0.006561677
4.7 3.92119 0.006261941
4.8 3.56561 0.005971273
4.9 3.20046 0.005657261
5.0 2.8399 0.005329071
5.1 2.50525 0.005005247
5.2 2.17871 0.004667665
5.3 1.87389 0.004328845
5.4 0 0
END

BEGIN HISTO1D EHS_1988_I265504_d06-x01-y01
0.0 530.7199 0.7998767
0.02 372.9463 0.6705228
0.04 286.3068 0.5874977
0.06 230.3529 0.5269717
0.08 190.9849 0.4798328
0.1 160.6717 0.4401088
0.12 137.9159 0.4077534
0.14 119.7063 0.3798821
0.16 105.0518 0.3558706
0.18 92.96383 0.3347707
0.2 76.53235 0.1921069
0.25 58.48931 0.1679417
0.3 46.21115 0.1492773
0.35 37.04183 0.1336493
0.4 30.08974 0.1204563
0.45 24.41117 0.1084962
0.5 20.3514 0.09906439
0.55 16.74636 0.08986295
0.6 14.00208 0.08217064
0.65 11.90059 0.07575382
0.7 10.10433 0.06980303
0.75 8.565104 0.06426681
0.8 7.266499 0.05919472
0.85 6.21093 0.05472663
0.9 5.396951 0.05101462
0.95 4.591652 0.0470549
1.0 3.716914 0.0299362
1.1 2.8388 0.02616211
1.2 2.155742 0.02279837
1.3 1.683413 0.02014655
1.4 1.355265 0.01807663
1.5 1.010964 0.01561253
1.6 0.8725682 0.01450458
1.7 0.6497848 0.01251671
1.8 0.5282666 0.01128579
1.9 0.4431556 0.01033674
2.0 0.3330901 0.006336818
2.2 0.225315 0.005211772
2.4 0.1552733 0.00432652
2.6 0.107534 0.003600503
2.8 0.08185601 0.003141345
3.0 0.05406836 0.00180529
3.4 0.03357422 0.001422586
3.8 0.02079552 0.001119593
4.2 0.01308008 0.0008879339
4.6 0.007715441 0.0006819551
5.0 0 0
END

